run_name,model,family,feature_variant,best_trial,best_objective,mean_fold_val_mae,mean_fold_val_rmse,combined_val_mae,combined_val_rmse,combined_val_r2,test_mae,test_rmse,test_r2,n_candidate_groups,n_candidate_features,n_selected_groups,n_selected_features,selected_groups_str,compute_device,hardware,n_trials,train_total_seconds,study_wall_seconds,per_trial_seconds,final_fit_seconds,ablation_mode,code_version,n_test_rows
rf_fs3_np,rf,tree,fs3,78.0,12.855342573601229,12.855342573601229,18.283815647792004,12.85534257360123,19.60809345102183,0.7733458813592166,19.946293213325166,24.627193084485835,0.8172229084928286,61.0,209.0,31,114,"time__weekly_calendar_raw, time__annual_calendar_raw, time__day_type_indicators, time__dst_indicators, time__minute_of_day_cyclical, price__price_same_period_lags, price__price_rolling_same_period_2d, price__price_rolling_same_period_3d, price__price_rolling_same_period_7d, price__price_daily_summary_lag_1d, price__price_daily_summary_lag_2d, price__price_daily_summary_lag_3d, price__price_daily_summary_lag_7d, price__price_neighbor_spreads_lag_24h, price__price_neighbor_spreads_lag_168h, price__price_dst_imputation_indicator, fundamentals__fund_wind_solar_fc, fundamentals__fund_residual_load_fc, fundamentals__fund_load_lag_24h, fundamentals__fund_wind_solar_lag_24h, fundamentals__fund_residual_load_rolling, fundamentals__fund_dk1_gen_fc, fundamentals__fund_neighbours_gen_fc, fundamentals__fund_ttf_da, fundamentals__fund_nordic_hydro_levels, fundamentals__fund_nordic_hydro_aggregates, fundamentals__fund_hydro_regime_dev, fundamentals__fund_np_ida_capacity_dk2, fundamentals__fund_np_ida_capacity_nl, fundamentals__fund_np_ida_capacity_aggregates, fundamentals__fund_np_intraday",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,6179.629312358797,6200.621421395801,61.796293123587965,13.859170611947775,no_penalty,,2684.0
lasso_fs4_np,lasso,linear,fs4,91.0,14.153356038042265,14.153356038042265,20.457686752261047,14.153356038042265,21.670562051095153,0.723157202023713,22.59463760249056,28.141299314929505,0.7613396779906441,71.0,233.0,29,108,"time__annual_calendar_raw, time__day_type_indicators, time__dst_indicators, time__weekly_calendar_cyclical, time__annual_calendar_cyclical, time__auction_horizon, price__price_same_period_lags, price__price_neighbor_lags_2d, price__price_neighbor_lags_3d, price__price_neighbor_lags_7d, price__price_rolling_same_period_2d, price__price_rolling_same_period_3d, price__price_daily_summary_lag_1d, price__price_neighbor_spreads_lag_24h, price__price_neighbor_spreads_lag_168h, fundamentals__fund_load_lag_24h, fundamentals__fund_forecast_error_24h, fundamentals__fund_residual_load_rolling, fundamentals__fund_neighbours_load_fc, fundamentals__fund_neighbours_wind_solar_fc, fundamentals__fund_neighbours_gen_fc, fundamentals__fund_eua_carbon, fundamentals__fund_hydro_regime_dev, fundamentals__fund_np_da_volumes, fundamentals__fund_np_ida_volumes, fundamentals__fund_np_ida_capacity_ger, fundamentals__fund_np_ida_capacity_nl, weather__weather_wind100m_bulk, weather__weather_wind_shear",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,4731.858974204864,4755.754958833102,47.318589742048644,0.19684697687625885,no_penalty,,2684.0
lasso_fs4_wp,lasso,linear,fs4,97.0,14.277747344300145,14.150424609608734,20.45706435729086,14.150424609608732,21.696061532749987,0.7225053037337514,22.683406053204315,28.22624658511204,0.7598966641861682,71.0,233.0,28,105,"time__annual_calendar_raw, time__day_type_indicators, time__minute_of_day_cyclical, time__weekly_calendar_cyclical, time__auction_horizon, price__price_same_period_lags, price__price_neighbor_lags_2d, price__price_neighbor_lags_3d, price__price_neighbor_lags_7d, price__price_rolling_same_period_2d, price__price_rolling_same_period_3d, price__price_daily_summary_lag_1d, price__price_neighbor_spreads_lag_24h, price__price_neighbor_spreads_lag_168h, fundamentals__fund_load_lag_24h, fundamentals__fund_forecast_error_24h, fundamentals__fund_residual_load_rolling, fundamentals__fund_neighbours_load_fc, fundamentals__fund_neighbours_wind_solar_fc, fundamentals__fund_neighbours_gen_fc, fundamentals__fund_eua_carbon, fundamentals__fund_hydro_regime_dev, fundamentals__fund_np_da_volumes, fundamentals__fund_np_ida_volumes, fundamentals__fund_np_ida_capacity_ger, fundamentals__fund_np_ida_capacity_nl, weather__weather_wind100m_bulk, weather__weather_wind_shear",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,5498.947362397332,5520.852150195278,54.98947362397332,0.39905580412596464,with_penalty,,2684.0
tabnet_fs4_np,tabnet,neural,fs4,,,11.3539,,,,,25.016014980062785,32.402646163338204,0.6835880420969509,,,39,123,,cuda,NVIDIA GeForce RTX 4090,100,21253.52101302147,22366.108817100525,212.02993933677672,50.527079343795776,no_penalty,,2684.0
xgb_fs4_fix,xgb,tree,fs4,25.0,19.545905064378502,19.545905064378502,25.877594153725703,19.545905064378506,26.6093027504533,0.5825928647999832,26.04289944087968,32.05935205211539,0.6902570625435921,0.0,18.0,0,18,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,332.3970427745953,336.49785522697493,3.3239704277459534,0.3298851549625397,fixed,,2684.0
lgbm_fs3_fix,lgbm,tree,fs3,79.0,19.370453502592532,19.370453502592532,26.10264177759037,19.370453502592532,27.028474895324837,0.5693385869777956,26.631977813844518,33.109118119722616,0.6696402278807223,0.0,14.0,0,14,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,423.0117161325179,429.5623397282325,4.230117161325179,0.6876566498540342,fixed,,2684.0
catboost_fs4_fix,catboost,tree,fs4,73.0,17.989830707299284,17.989830707299284,24.364047907172914,17.989830707299284,25.202298956253834,0.6255677936142561,26.64150844836389,32.767330474707244,0.6764256749866824,0.0,18.0,0,18,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,1226.1187652675435,1226.0237184278667,12.261187652675435,2.958530825097114,fixed,,2684.0
lgbm_fs4_fix,lgbm,tree,fs4,35.0,17.868024723995596,17.868024723995596,24.407934371834262,17.868024723995596,25.025662117790997,0.6307980106506368,26.67223007263666,32.64755988896234,0.678786798590285,0.0,18.0,0,18,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,449.36931702075526,455.1146694016643,4.493693170207552,1.3104286477901042,fixed,,2684.0
hgbt_fs4_fix,hgbt,tree,fs4,92.0,18.364116123421937,18.364116123421937,24.766945361069457,18.364116123421933,25.443975098213667,0.6183521652153223,27.292138971848836,33.351835310096725,0.6647788538701898,0.0,18.0,0,18,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,885.4892760957591,894.1617734339088,8.854892760957592,2.476416600868106,fixed,,2684.0
catboost_fs3_fix,catboost,tree,fs3,46.0,20.00017588675495,20.00017588675495,26.692005976112473,20.00017588675495,27.864686586186465,0.5422786140298508,28.56449300018215,34.8912119389665,0.6331199968671948,0.0,14.0,0,14,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,862.9184323204681,864.7386285099201,8.629184323204681,0.8553947890177369,fixed,,2684.0
hgbt_fs3_fix,hgbt,tree,fs3,10.0,19.66075959925963,19.66075959925963,26.629197655944257,19.660759599259634,27.700633779519563,0.5476524000177355,28.701879723303797,35.15303595581882,0.6275931950815715,0.0,14.0,0,14,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,1399.5711791594513,1413.2767759282142,13.995711791594513,2.797962610144168,fixed,,2684.0
rf_fs4_fix,rf,tree,fs4,53.0,20.80679261989052,20.80679261989052,27.17139253092015,20.806792619890516,27.78371885234763,0.5449347945527157,28.856684806313993,34.860815383926216,0.6337589560740162,0.0,18.0,0,18,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,900.4987440882251,927.5043464479968,9.004987440882251,1.6910128886811435,fixed,,2684.0
ridge_fs4_fix,ridge,linear,fs4,85.0,21.78640330164355,21.78640330164355,28.328432930535826,21.786403301643553,29.038420953206387,0.5029055979349933,28.91480803515151,36.284760709063036,0.6032285102682688,0.0,18.0,0,18,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,1.7295076134614646,2.903375841677189,0.017295076134614645,0.0032776296138763428,fixed,,2684.0
enet_fs4_fix,enet,linear,fs4,86.0,21.59207457694535,21.59207457694535,28.35806917155471,21.592074576945343,29.19884183638658,0.4973980950087169,28.979173393108063,36.64624458949842,0.5952835255333433,0.0,18.0,0,18,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,145.61116838129237,154.269950134214,1.4561116838129238,0.09108551777899265,fixed,,2684.0
lasso_fs4_fix,lasso,linear,fs4,68.0,21.332583858952255,21.332583858952255,28.184289070685566,21.332583858952255,29.292335077517745,0.4941743294229035,29.31949088351618,37.2356036886572,0.5821612341857338,0.0,18.0,0,18,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,115.10754369525239,122.07288257684559,1.1510754369525238,0.09845488611608744,fixed,,2684.0
xgb_fs3_fix,xgb,tree,fs3,82.0,20.420241517590895,20.420241517590895,26.710612488770757,20.420241517590892,27.633591246853165,0.5498393413027969,29.734125295941585,35.68691665199068,0.6161955688321741,0.0,14.0,0,14,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,229.11131951306015,232.96332487510517,2.2911131951306016,0.2808398799970746,fixed,,2684.0
enet_fs3_fix,enet,linear,fs3,77.0,22.008822875822432,22.008822875822432,28.737941508374064,22.008822875822435,29.913946046870045,0.4724783464297032,30.42170154016865,38.079006381212835,0.5630184040111087,0.0,14.0,0,14,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,78.92226715711877,85.27505748299882,0.7892226715711876,0.09033021004870534,fixed,,2684.0
lasso_fs3_fix,lasso,linear,fs3,42.0,21.803424468997928,21.803424468997928,28.619816801521768,21.803424468997925,29.843070197323247,0.4749751251891271,30.709000058019285,38.29824395066796,0.5579721288328465,0.0,14.0,0,14,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,82.04598862165585,88.99681514268741,0.8204598862165585,0.09036655491217971,fixed,,2684.0
rf_fs3_fix,rf,tree,fs3,98.0,21.25309027128958,21.25309027128958,27.979671155419574,21.25309027128958,28.938969708547603,0.5063046809191751,30.75146976139718,36.924528999945956,0.5891135117844102,0.0,14.0,0,14,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,613.3492380636744,637.692675915081,6.133492380636744,0.8153325961902738,fixed,,2684.0
lear,lear,linear,lear-fs,-1.0,,19.74144902400355,,19.74144902400355,,,30.800691805015422,39.16836017542029,0.5334621102015991,0.0,967.0,0,967,lear-features,cpu,AMD EPYC-Genoa Processor (8 vCPU),0,159.37741235364228,160.97800483508036,0.0,27.26703691203147,,,2596.0
ridge_fs3_fix,ridge,linear,fs3,95.0,22.322425507546004,22.322425507546004,28.964198993529784,22.322425507546,30.477075781508788,0.45243022348844475,31.599345045746354,39.12173313358583,0.538758788809284,0.0,14.0,0,14,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,1.6151418020017445,2.7791926879435778,0.016151418020017447,0.003006142098456621,fixed,,2684.0
catboost_fs2_np,catboost,tree,fs2,92.0,22.99733729997101,22.99733729997101,30.88785450594829,22.99733729997101,33.43647963207973,0.3409263149349897,34.95233553829692,44.81717490053346,0.3946857679564201,33.0,119.0,12,39,"time__intraday_position_raw, time__weekly_calendar_raw, time__dst_indicators, time__intraday_settlement_period_cyclical, time__weekly_calendar_cyclical, time__monthly_calendar_cyclical, price__price_neighbor_lags_1d, price__price_rolling_same_period_2d, price__price_rolling_same_period_3d, price__price_daily_summary_lag_1d, price__neighbor_prices_lag_24h, price__price_dst_imputation_indicator",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,1750.7758111003786,1753.8848480777815,17.507758111003785,1.7511074831709266,no_penalty,,2684.0
catboost_fs2_wp,catboost,tree,fs2,98.0,23.07373773894405,22.92947494291655,30.701774144700504,22.92947494291655,33.11669675168177,0.3534726498644164,35.437128065623035,44.718925192154465,0.39733683905643036,33.0,119.0,15,47,"time__intraday_position_raw, time__weekly_calendar_raw, time__dst_indicators, time__intraday_settlement_period_cyclical, time__intraday_day_progress_cyclical, time__minute_of_day_cyclical, time__weekly_calendar_cyclical, time__monthly_calendar_cyclical, price__price_neighbor_lags_1d, price__price_rolling_same_period_2d, price__price_rolling_same_period_3d, price__price_rolling_same_period_7d, price__price_daily_summary_lag_1d, price__neighbor_prices_lag_24h, price__price_dst_imputation_indicator",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,1854.9115876685828,1855.740238185972,18.54911587668583,3.8292981078848243,with_penalty,,2684.0
hgbt_fs2_fix,hgbt,tree,fs2,77.0,24.32904414421888,24.32904414421888,32.05868010246195,24.329044144218884,35.36824756560942,0.2625714242477718,36.13497244776843,46.2267228219912,0.35601145394192246,0.0,9.0,0,9,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,768.6335455235094,779.7902229288593,7.686335455235094,1.1311387913301587,fixed,,2684.0
ridge_fs2_fix,ridge,linear,fs2,85.0,23.840833821800267,23.840833821800267,31.03816962043374,23.840833821800263,33.93191563824286,0.3212503224668358,36.24517875464122,45.186573596515146,0.38466622557025265,0.0,9.0,0,9,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,1.2900321753695607,2.3589295940473676,0.012900321753695607,0.002646990120410919,fixed,,2684.0
lasso_fs2_fix,lasso,linear,fs2,85.0,23.837982368009232,23.837982368009232,31.038299002056693,23.837982368009232,33.931578013763314,0.3212638295949908,36.24683493636623,45.18685889774738,0.38465845529584053,0.0,9.0,0,9,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,61.462282279506326,68.96820646803826,0.6146228227950633,0.10107736708596349,fixed,,2684.0
enet_fs2_fix,enet,linear,fs2,98.0,23.838450627199002,23.838450627199002,31.03919591062014,23.838450627199006,33.932001739314366,0.32124687785443695,36.24910377677738,45.187009847195334,0.38465434411733035,0.0,9.0,0,9,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,68.95446086721495,76.66286010667682,0.6895446086721495,0.08948595821857452,fixed,,2684.0
lasso_fs2_np,lasso,linear,fs2,95.0,22.452884433072114,22.452884433072114,29.686074925628407,22.452884433072118,32.76205721050917,0.36724555042084184,36.297144675191944,45.922354217358894,0.36446390713410226,33.0,119.0,15,55,"time__weekly_calendar_raw, time__annual_calendar_raw, time__month_boundary_indicators, time__day_type_indicators, time__holiday_indicators, time__intraday_day_progress_cyclical, time__auction_horizon, price__price_same_period_lags, price__price_neighbor_lags_1d, price__price_neighbor_lags_3d, price__price_rolling_same_period_7d, price__price_daily_summary_lag_1d, price__price_daily_summary_lag_7d, price__price_neighbor_spreads_lag_24h, price__price_neighbor_spread_rolling_7d",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,1382.885388966184,1399.1525793471374,13.828853889661842,0.2826344599016011,no_penalty,,2684.0
ridge_fs2_wp,ridge,linear,fs2,54.0,22.877968919553837,22.72293454216652,29.528889167909647,22.72293454216652,32.53031297083236,0.37616553823950316,36.54932278900278,45.165547227928926,0.3852387507025512,33.0,119.0,16,57,"time__intraday_position_raw, time__weekly_calendar_raw, time__month_boundary_indicators, time__day_type_indicators, time__holiday_indicators, time__weekly_calendar_cyclical, time__auction_horizon, price__price_same_period_lags, price__price_neighbor_lags_2d, price__price_neighbor_lags_3d, price__price_rolling_same_period_2d, price__price_rolling_same_period_3d, price__price_rolling_same_period_7d, price__price_daily_summary_lag_7d, price__neighbor_prices_lag_168h, price__price_neighbor_spread_rolling_7d",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,29.318059964105487,44.62373181991279,0.29318059964105486,0.08706221403554082,with_penalty,,2684.0
lasso_fs2_wp,lasso,linear,fs2,95.0,23.216122348061244,23.08145466280532,30.2160229195253,23.081454662805324,33.2981553417577,0.3463681154714785,36.589710820000136,46.91254532231043,0.3367611991657734,33.0,119.0,14,44,"time__intraday_position_dst_aware, time__weekly_calendar_raw, time__annual_calendar_raw, time__month_boundary_indicators, time__holiday_indicators, time__intraday_day_progress_cyclical, time__auction_horizon, price__price_same_period_lags, price__price_neighbor_lags_1d, price__price_neighbor_lags_3d, price__price_daily_summary_lag_7d, price__price_neighbor_spreads_lag_24h, price__price_neighbor_spread_rolling_7d, price__price_dst_imputation_indicator",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,1539.8947348045185,1555.176723619923,15.398947348045185,0.7902517840266228,with_penalty,,2684.0
ridge_fs2_np,ridge,linear,fs2,90.0,22.551067485742276,22.551067485742276,29.480608746599977,22.55106748574228,32.43481101049222,0.379823047522046,36.6771018244182,46.06931078887683,0.36038982835790145,33.0,119.0,17,55,"time__intraday_position_raw, time__intraday_position_dst_aware, time__weekly_calendar_raw, time__month_boundary_indicators, time__day_type_indicators, time__holiday_indicators, time__dst_indicators, time__weekly_calendar_cyclical, time__auction_horizon, price__price_neighbor_lags_1d, price__price_neighbor_lags_2d, price__price_rolling_same_period_2d, price__price_rolling_same_period_3d, price__price_rolling_same_period_7d, price__price_daily_summary_lag_7d, price__neighbor_prices_lag_168h, price__price_neighbor_spread_rolling_7d",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,28.98033986147493,43.903449153061956,0.2898033986147493,0.07440445479005575,no_penalty,,2684.0
lgbm_fs2_fix,lgbm,tree,fs2,90.0,24.423552870251456,24.423552870251456,32.22533480719119,24.423552870251452,35.66513583695156,0.2501392118498206,37.04358849628341,46.76199997873209,0.3410111201175806,0.0,9.0,0,9,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,393.2582331900485,399.5053870230913,3.932582331900485,1.188683157786727,fixed,,2684.0
enet_fs2_wp,enet,linear,fs2,72.0,23.33402075247146,23.16939126431256,30.04403115323395,23.169391264312555,33.14680724971755,0.352296438921438,37.06918696694495,46.423571336222636,0.35051514830158803,33.0,119.0,17,60,"time__intraday_position_raw, time__weekly_calendar_raw, time__annual_calendar_raw, time__month_boundary_indicators, time__day_type_indicators, time__dst_indicators, time__minute_of_day_cyclical, price__price_same_period_lags, price__price_neighbor_lags_1d, price__price_neighbor_lags_2d, price__price_rolling_same_period_3d, price__price_rolling_same_period_7d, price__price_daily_summary_lag_7d, price__neighbor_prices_lag_24h, price__price_neighbor_spreads_lag_168h, price__price_neighbor_spread_rolling_7d, price__price_dst_imputation_indicator",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,1413.207467675209,1429.8975479439832,14.13207467675209,1.3880506521090865,with_penalty,,2684.0
catboost_fs2_fix,catboost,tree,fs2,87.0,24.961397093335865,24.961397093335865,32.47915859110826,24.96139709333586,35.91318345448648,0.239672520060084,37.26111551437774,46.56947207964654,0.3464263103641606,0.0,9.0,0,9,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,670.4299248000607,671.3566298750229,6.7042992480006065,1.6432873797602952,fixed,,2684.0
enet_fs2_np,enet,linear,fs2,91.0,22.575051172072918,22.575051172072918,29.736702964657958,22.575051172072918,32.8254272445637,0.36479537153034003,37.5068302249367,46.87594621830191,0.33779565495814945,33.0,119.0,15,54,"time__annual_calendar_raw, time__month_boundary_indicators, time__holiday_indicators, time__dst_indicators, time__weekly_calendar_cyclical, time__annual_calendar_cyclical, price__price_neighbor_lags_1d, price__price_neighbor_lags_7d, price__price_rolling_same_period_7d, price__price_daily_summary_lag_3d, price__price_daily_summary_lag_7d, price__neighbor_prices_lag_24h, price__price_neighbor_spreads_lag_24h, price__price_neighbor_spread_rolling_7d, price__price_dst_imputation_indicator",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,1164.4934474984184,1181.3716413336806,11.644934474984185,0.19542098231613636,no_penalty,,2684.0
rf_fs2_wp,rf,tree,fs2,89.0,24.473413716476532,24.308952295544522,32.28202731720158,24.30895229554452,34.98928562648151,0.2782894891361043,37.63969146990461,46.584025028428165,0.3460177632982657,33.0,119.0,17,59,"time__weekly_calendar_raw, time__annual_calendar_raw, time__month_boundary_indicators, time__dst_indicators, time__intraday_day_progress_cyclical, time__weekly_calendar_cyclical, time__monthly_calendar_cyclical, time__auction_horizon, price__price_neighbor_lags_1d, price__price_neighbor_lags_2d, price__price_neighbor_lags_3d, price__price_neighbor_lags_7d, price__price_rolling_same_period_2d, price__price_rolling_same_period_7d, price__price_daily_summary_lag_1d, price__price_daily_summary_lag_2d, price__neighbor_prices_lag_24h",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,2079.1330128591508,2112.6688770079054,20.791330128591508,1.603761780075729,with_penalty,,2684.0
lgbm_fs2_np,lgbm,tree,fs2,85.0,23.63574683125048,23.63574683125048,31.058066429023732,23.635746831250483,33.77436844354275,0.3275386120417163,38.673028048518525,47.23540990254311,0.3276006137822567,33.0,119.0,16,49,"time__intraday_position_raw, time__weekly_calendar_raw, time__annual_calendar_raw, time__day_type_indicators, time__holiday_indicators, time__dst_indicators, time__intraday_settlement_period_cyclical, time__intraday_day_progress_cyclical, time__minute_of_day_cyclical, time__auction_horizon, price__price_neighbor_lags_1d, price__price_neighbor_lags_2d, price__price_rolling_same_period_3d, price__price_rolling_same_period_7d, price__price_daily_summary_lag_7d, price__price_neighbor_spreads_lag_24h",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,514.4027795358561,519.7626609946601,5.144027795358561,1.374276343267411,no_penalty,,2684.0
lgbm_fs2_wp,lgbm,tree,fs2,85.0,23.78943667082267,23.63574683125048,31.058066429023732,23.635746831250483,33.77436844354275,0.3275386120417163,38.673028048518525,47.23540990254311,0.3276006137822567,33.0,119.0,16,49,"time__intraday_position_raw, time__weekly_calendar_raw, time__annual_calendar_raw, time__day_type_indicators, time__holiday_indicators, time__dst_indicators, time__intraday_settlement_period_cyclical, time__intraday_day_progress_cyclical, time__minute_of_day_cyclical, time__auction_horizon, price__price_neighbor_lags_1d, price__price_neighbor_lags_2d, price__price_rolling_same_period_3d, price__price_rolling_same_period_7d, price__price_daily_summary_lag_7d, price__price_neighbor_spreads_lag_24h",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,511.62722004856914,517.2756296880543,5.1162722004856915,1.3572734161280096,with_penalty,,2684.0
rf_fs2_fix,rf,tree,fs2,96.0,25.01943157747176,25.01943157747176,32.39016733355911,25.01943157747176,35.503630589732694,0.25691514252754366,38.83540210586352,47.33610173640942,0.32473084760396553,0.0,9.0,0,9,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,389.51405054796487,418.0988488984294,3.895140505479649,0.6116507849656045,fixed,,2684.0
rf_fs2_np,rf,tree,fs2,97.0,24.703378103959572,24.703378103959572,32.63154879581499,24.703378103959576,35.536383997779616,0.2555434637580234,38.91871024818869,47.77351006303946,0.3121935658323963,33.0,119.0,15,54,"time__intraday_position_dst_aware, time__annual_calendar_raw, time__month_boundary_indicators, time__dst_indicators, time__weekly_calendar_cyclical, time__monthly_calendar_cyclical, time__auction_horizon, price__price_same_period_lags, price__price_neighbor_lags_1d, price__price_rolling_same_period_2d, price__price_rolling_same_period_7d, price__price_daily_summary_lag_2d, price__price_daily_summary_lag_7d, price__neighbor_prices_lag_168h, price__price_dst_imputation_indicator",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,1931.706724716816,1956.7334882752039,19.31706724716816,2.972856398206204,no_penalty,,2684.0
hgbt_fs2_wp,hgbt,tree,fs2,95.0,23.705996695424762,23.590519231712005,31.98577490252822,23.590519231712005,34.75101644784608,0.28808539427715973,38.94164888424666,48.11191211018182,0.30241494745075315,33.0,119.0,12,38,"time__intraday_position_dst_aware, time__weekly_calendar_raw, time__annual_calendar_raw, time__month_boundary_indicators, time__holiday_indicators, time__intraday_settlement_period_cyclical, time__weekly_calendar_cyclical, time__monthly_calendar_cyclical, price__price_same_period_lags, price__price_rolling_same_period_3d, price__price_daily_summary_lag_7d, price__neighbor_prices_lag_24h",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,2515.792429969646,2529.2442079451866,25.15792429969646,3.9837707108817995,with_penalty,,2684.0
xgb_fs2_wp,xgb,tree,fs2,72.0,24.289548051834405,24.155720702712937,31.936024261328363,24.15572070271294,34.65926733119696,0.2918396045235785,39.53105442270466,48.43180817586724,0.2931076228515255,33.0,119.0,14,39,"time__intraday_position_dst_aware, time__month_boundary_indicators, time__day_type_indicators, time__holiday_indicators, time__intraday_settlement_period_cyclical, time__intraday_day_progress_cyclical, time__weekly_calendar_cyclical, price__price_neighbor_lags_1d, price__price_neighbor_lags_3d, price__price_rolling_same_period_3d, price__price_rolling_same_period_7d, price__neighbor_prices_lag_24h, price__price_neighbor_spreads_lag_24h, price__price_dst_imputation_indicator",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,660.3981081238016,666.0556389880367,6.603981081238016,0.3986441479064524,with_penalty,,2684.0
xgb_fs2_fix,xgb,tree,fs2,94.0,24.589716797611274,24.589716797611274,32.174123085216515,24.58971679761127,35.274745480806914,0.2664653105366859,39.54665142697485,48.28076124092085,0.29750999517959575,0.0,9.0,0,9,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,155.0566496886313,158.51453881710768,1.5505664968863129,0.26323028514161706,fixed,,2684.0
xgb_fs2_np,xgb,tree,fs2,82.0,24.396868555289494,24.396868555289494,32.28265044217183,24.396868555289497,35.26571869897734,0.2668406844934851,39.614025433174696,48.88432962551787,0.27983624647860006,33.0,119.0,13,35,"time__intraday_position_dst_aware, time__month_boundary_indicators, time__day_type_indicators, time__holiday_indicators, time__intraday_settlement_period_cyclical, time__intraday_day_progress_cyclical, time__weekly_calendar_cyclical, price__price_neighbor_lags_1d, price__price_neighbor_lags_3d, price__price_rolling_same_period_3d, price__price_rolling_same_period_7d, price__neighbor_prices_lag_24h, price__price_dst_imputation_indicator",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,705.9741535759531,711.7701417431235,7.059741535759531,0.6734463460743427,no_penalty,,2684.0
hgbt_fs2_np,hgbt,tree,fs2,73.0,23.287998911959864,23.287998911959864,31.53556747233508,23.28799891195986,34.19028362198524,0.3108745548726587,39.624993722212814,48.13256717351312,0.3018158543896112,33.0,119.0,16,49,"time__weekly_calendar_raw, time__annual_calendar_raw, time__month_boundary_indicators, time__day_type_indicators, time__holiday_indicators, time__intraday_settlement_period_cyclical, time__intraday_day_progress_cyclical, time__weekly_calendar_cyclical, time__monthly_calendar_cyclical, price__price_same_period_lags, price__price_neighbor_lags_1d, price__price_neighbor_lags_3d, price__price_rolling_same_period_3d, price__price_daily_summary_lag_7d, price__neighbor_prices_lag_24h, price__price_dst_imputation_indicator",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,2726.3094137818553,2736.717448723037,27.263094137818552,7.10017972625792,no_penalty,,2684.0
hgbt_fs1_fix,hgbt,tree,fs1,72.0,28.727837118359247,28.727837118359247,37.398503139220956,28.72783711835925,40.87745899673867,0.014944586082247358,40.88489123569686,50.539386299356906,0.2302461684133159,0.0,5.0,0,5,,cpu,AMD EPYC-Genoa Processor (8 vCPU),100,671.0010997084901,678.2623317213729,6.7100109970849005,0.868724875152111,fixed,,2684.0
rf_fs1_np,rf,tree,fs1,27.0,26.169460763258588,26.169460763258588,33.6488415529139,26.169460763258584,36.68756923515799,0.20652955399163853,41.91342426022185,51.30509429254287,0.2067448292718831,15.0,31.0,7,15,"time__intraday_position_raw, time__intraday_position_dst_aware, time__weekly_calendar_raw, time__annual_calendar_raw, time__month_boundary_indicators, time__holiday_indicators, time__intraday_settlement_period_cyclical",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,316.8884814498015,344.7370004099794,3.1688848144980146,0.5696313045918941,no_penalty,,2684.0
rf_fs1_wp,rf,tree,fs1,27.0,26.319138182613425,26.169460763258588,33.6488415529139,26.169460763258584,36.68756923515799,0.20652955399163853,41.91342426022185,51.30509429254287,0.2067448292718831,15.0,31.0,7,15,"time__intraday_position_raw, time__intraday_position_dst_aware, time__weekly_calendar_raw, time__annual_calendar_raw, time__month_boundary_indicators, time__holiday_indicators, time__intraday_settlement_period_cyclical",cpu,AMD EPYC-Genoa Processor (8 vCPU),100,315.9580386825837,343.9950733752921,3.159580386825837,0.6484947530552745,with_penalty,,2684.0
